episode,brief,trigger,action,reward
8156,form-to-endpoint,webhook,httpRequest,1.0
8157,morning-metrics,scheduleTrigger,googleSheets,1.0
8158,email-archiver,emailReadImap,readWriteFile,1.0
8159,rss-alert,rssFeedTrigger,slack,1.0
8160,form-to-endpoint,emailReadImap,httpRequest,0.5
8161,morning-metrics,webhook,googleSheets,0.5
8162,email-archiver,emailReadImap,readWriteFile,1.0
8163,rss-alert,rssFeedTrigger,slack,1.0
8164,form-to-endpoint,webhook,httpRequest,1.0
8165,morning-metrics,scheduleTrigger,googleSheets,1.0
8166,email-archiver,emailReadImap,readWriteFile,1.0
8167,rss-alert,rssFeedTrigger,googleSheets,0.5
8168,form-to-endpoint,webhook,httpRequest,1.0
8169,morning-metrics,scheduleTrigger,googleSheets,1.0
8170,email-archiver,emailReadImap,readWriteFile,1.0
8171,rss-alert,rssFeedTrigger,slack,1.0
8172,form-to-endpoint,webhook,httpRequest,1.0
8173,morning-metrics,scheduleTrigger,googleSheets,1.0
8174,email-archiver,emailReadImap,readWriteFile,1.0
8175,rss-alert,rssFeedTrigger,slack,1.0
8176,form-to-endpoint,webhook,googleSheets,0.5
8177,morning-metrics,scheduleTrigger,slack,0.5
8178,email-archiver,rssFeedTrigger,readWriteFile,0.5
8179,rss-alert,scheduleTrigger,slack,0.5
8180,form-to-endpoint,scheduleTrigger,httpRequest,0.5
8181,morning-metrics,scheduleTrigger,googleSheets,1.0
8182,email-archiver,emailReadImap,readWriteFile,1.0
8183,rss-alert,rssFeedTrigger,slack,1.0
8184,form-to-endpoint,webhook,httpRequest,1.0
8185,morning-metrics,scheduleTrigger,googleSheets,1.0
8186,email-archiver,emailReadImap,readWriteFile,1.0
8187,rss-alert,rssFeedTrigger,slack,1.0
8188,form-to-endpoint,webhook,httpRequest,1.0
8189,morning-metrics,scheduleTrigger,googleSheets,1.0
8190,email-archiver,emailReadImap,readWriteFile,1.0
8191,rss-alert,rssFeedTrigger,slack,1.0
8192,form-to-endpoint,webhook,httpRequest,1.0
8193,morning-metrics,scheduleTrigger,readWriteFile,0.5
8194,email-archiver,emailReadImap,readWriteFile,1.0
8195,rss-alert,rssFeedTrigger,slack,1.0
8196,form-to-endpoint,webhook,googleSheets,0.5
8197,morning-metrics,scheduleTrigger,readWriteFile,0.5
8198,email-archiver,emailReadImap,readWriteFile,1.0
8199,rss-alert,rssFeedTrigger,readWriteFile,0.5
8200,form-to-endpoint,webhook,httpRequest,1.0
8201,morning-metrics,scheduleTrigger,googleSheets,1.0
8202,email-archiver,emailReadImap,readWriteFile,1.0
8203,rss-alert,rssFeedTrigger,slack,1.0
8204,form-to-endpoint,webhook,httpRequest,1.0
8205,morning-metrics,scheduleTrigger,googleSheets,1.0
8206,email-archiver,emailReadImap,readWriteFile,1.0
8207,rss-alert,rssFeedTrigger,slack,1.0
8208,form-to-endpoint,webhook,httpRequest,1.0
8209,morning-metrics,scheduleTrigger,googleSheets,1.0
8210,email-archiver,emailReadImap,readWriteFile,1.0
8211,rss-alert,rssFeedTrigger,slack,1.0
8212,form-to-endpoint,webhook,httpRequest,1.0
8213,morning-metrics,scheduleTrigger,googleSheets,1.0
8214,email-archiver,emailReadImap,readWriteFile,1.0
8215,rss-alert,rssFeedTrigger,slack,1.0
8216,form-to-endpoint,rssFeedTrigger,httpRequest,0.5
8217,morning-metrics,scheduleTrigger,googleSheets,1.0
8218,email-archiver,emailReadImap,readWriteFile,1.0
8219,rss-alert,rssFeedTrigger,slack,1.0
8220,form-to-endpoint,webhook,httpRequest,1.0
8221,morning-metrics,scheduleTrigger,googleSheets,1.0
8222,email-archiver,emailReadImap,readWriteFile,1.0
8223,rss-alert,rssFeedTrigger,slack,1.0
8224,form-to-endpoint,webhook,httpRequest,1.0
8225,morning-metrics,webhook,googleSheets,0.5
8226,email-archiver,emailReadImap,httpRequest,0.5
8227,rss-alert,rssFeedTrigger,slack,1.0
8228,form-to-endpoint,webhook,httpRequest,1.0
8229,morning-metrics,emailReadImap,googleSheets,0.5
8230,email-archiver,emailReadImap,readWriteFile,1.0
8231,rss-alert,rssFeedTrigger,slack,1.0
8232,form-to-endpoint,webhook,httpRequest,1.0
8233,morning-metrics,scheduleTrigger,googleSheets,1.0
8234,email-archiver,emailReadImap,readWriteFile,1.0
8235,rss-alert,rssFeedTrigger,slack,1.0
8236,form-to-endpoint,webhook,httpRequest,1.0
8237,morning-metrics,scheduleTrigger,googleSheets,1.0
8238,email-archiver,emailReadImap,readWriteFile,1.0
8239,rss-alert,rssFeedTrigger,slack,1.0
8240,form-to-endpoint,webhook,httpRequest,1.0
8241,morning-metrics,scheduleTrigger,readWriteFile,0.5
8242,email-archiver,emailReadImap,readWriteFile,1.0
8243,rss-alert,rssFeedTrigger,slack,1.0
8244,form-to-endpoint,webhook,httpRequest,1.0
8245,morning-metrics,scheduleTrigger,googleSheets,1.0
8246,email-archiver,emailReadImap,readWriteFile,1.0
8247,rss-alert,rssFeedTrigger,slack,1.0
8248,form-to-endpoint,webhook,httpRequest,1.0
8249,morning-metrics,scheduleTrigger,googleSheets,1.0
8250,email-archiver,emailReadImap,readWriteFile,1.0
8251,rss-alert,rssFeedTrigger,slack,1.0
8252,form-to-endpoint,rssFeedTrigger,httpRequest,0.5
8253,morning-metrics,scheduleTrigger,googleSheets,1.0
8254,email-archiver,emailReadImap,readWriteFile,1.0
8255,rss-alert,rssFeedTrigger,slack,1.0
8256,form-to-endpoint,webhook,httpRequest,1.0
8257,morning-metrics,scheduleTrigger,googleSheets,1.0
8258,email-archiver,emailReadImap,readWriteFile,1.0
8259,rss-alert,rssFeedTrigger,slack,1.0
8260,form-to-endpoint,webhook,httpRequest,1.0
8261,morning-metrics,scheduleTrigger,googleSheets,1.0
8262,email-archiver,emailReadImap,readWriteFile,1.0
8263,rss-alert,emailReadImap,slack,0.5
8264,form-to-endpoint,rssFeedTrigger,httpRequest,0.5
8265,morning-metrics,scheduleTrigger,googleSheets,1.0
8266,email-archiver,emailReadImap,readWriteFile,1.0
8267,rss-alert,scheduleTrigger,slack,0.5
8268,form-to-endpoint,webhook,httpRequest,1.0
8269,morning-metrics,scheduleTrigger,readWriteFile,0.5
8270,email-archiver,emailReadImap,readWriteFile,1.0
8271,rss-alert,rssFeedTrigger,slack,1.0
8272,form-to-endpoint,emailReadImap,httpRequest,0.5
8273,morning-metrics,scheduleTrigger,googleSheets,1.0
8274,email-archiver,emailReadImap,readWriteFile,1.0
8275,rss-alert,rssFeedTrigger,slack,1.0
8276,form-to-endpoint,webhook,httpRequest,1.0
8277,morning-metrics,scheduleTrigger,googleSheets,1.0
8278,email-archiver,emailReadImap,readWriteFile,1.0
8279,rss-alert,rssFeedTrigger,slack,1.0
8280,form-to-endpoint,webhook,httpRequest,1.0
8281,morning-metrics,scheduleTrigger,googleSheets,1.0
8282,email-archiver,emailReadImap,readWriteFile,1.0
8283,rss-alert,rssFeedTrigger,slack,1.0
8284,form-to-endpoint,webhook,httpRequest,1.0
8285,morning-metrics,scheduleTrigger,googleSheets,1.0
8286,email-archiver,emailReadImap,readWriteFile,1.0
8287,rss-alert,rssFeedTrigger,slack,1.0
8288,form-to-endpoint,webhook,httpRequest,1.0
8289,morning-metrics,emailReadImap,googleSheets,0.5
8290,email-archiver,emailReadImap,readWriteFile,1.0
8291,rss-alert,rssFeedTrigger,slack,1.0
8292,form-to-endpoint,webhook,httpRequest,1.0
8293,morning-metrics,scheduleTrigger,googleSheets,1.0
8294,email-archiver,emailReadImap,readWriteFile,1.0
8295,rss-alert,rssFeedTrigger,readWriteFile,0.5
8296,form-to-endpoint,webhook,googleSheets,0.5
8297,morning-metrics,scheduleTrigger,googleSheets,1.0
8298,email-archiver,emailReadImap,readWriteFile,1.0
8299,rss-alert,rssFeedTrigger,slack,1.0
8300,form-to-endpoint,webhook,httpRequest,1.0
8301,morning-metrics,scheduleTrigger,googleSheets,1.0
8302,email-archiver,emailReadImap,readWriteFile,1.0
8303,rss-alert,rssFeedTrigger,slack,1.0
8304,form-to-endpoint,webhook,httpRequest,1.0
8305,morning-metrics,scheduleTrigger,googleSheets,1.0
8306,email-archiver,emailReadImap,readWriteFile,1.0
8307,rss-alert,scheduleTrigger,slack,0.5
8308,form-to-endpoint,emailReadImap,httpRequest,0.5
8309,morning-metrics,scheduleTrigger,googleSheets,1.0
8310,email-archiver,emailReadImap,readWriteFile,1.0
8311,rss-alert,rssFeedTrigger,slack,1.0
8312,form-to-endpoint,webhook,httpRequest,1.0
8313,morning-metrics,scheduleTrigger,googleSheets,1.0
8314,email-archiver,emailReadImap,readWriteFile,1.0
8315,rss-alert,rssFeedTrigger,slack,1.0
8316,form-to-endpoint,webhook,httpRequest,1.0
8317,morning-metrics,scheduleTrigger,googleSheets,1.0
8318,email-archiver,emailReadImap,readWriteFile,1.0
8319,rss-alert,rssFeedTrigger,slack,1.0
8320,form-to-endpoint,webhook,httpRequest,1.0
8321,morning-metrics,scheduleTrigger,googleSheets,1.0
8322,email-archiver,emailReadImap,readWriteFile,1.0
8323,rss-alert,rssFeedTrigger,httpRequest,0.5
8324,form-to-endpoint,webhook,httpRequest,1.0
8325,morning-metrics,scheduleTrigger,googleSheets,1.0
8326,email-archiver,rssFeedTrigger,readWriteFile,0.5
8327,rss-alert,rssFeedTrigger,slack,1.0
8328,form-to-endpoint,webhook,httpRequest,1.0
8329,morning-metrics,scheduleTrigger,googleSheets,1.0
8330,email-archiver,emailReadImap,readWriteFile,1.0
8331,rss-alert,rssFeedTrigger,slack,1.0
8332,form-to-endpoint,webhook,httpRequest,1.0
8333,morning-metrics,scheduleTrigger,googleSheets,1.0
8334,email-archiver,emailReadImap,readWriteFile,1.0
8335,rss-alert,rssFeedTrigger,slack,1.0
8336,form-to-endpoint,webhook,httpRequest,1.0
8337,morning-metrics,scheduleTrigger,googleSheets,1.0
8338,email-archiver,emailReadImap,readWriteFile,1.0
8339,rss-alert,rssFeedTrigger,slack,1.0
8340,form-to-endpoint,webhook,httpRequest,1.0
8341,morning-metrics,scheduleTrigger,googleSheets,1.0
8342,email-archiver,emailReadImap,readWriteFile,1.0
8343,rss-alert,rssFeedTrigger,slack,1.0
8344,form-to-endpoint,webhook,httpRequest,1.0
8345,morning-metrics,scheduleTrigger,googleSheets,1.0
8346,email-archiver,emailReadImap,readWriteFile,1.0
8347,rss-alert,rssFeedTrigger,slack,1.0
8348,form-to-endpoint,webhook,httpRequest,1.0
8349,morning-metrics,scheduleTrigger,googleSheets,1.0
8350,email-archiver,rssFeedTrigger,readWriteFile,0.5
8351,rss-alert,rssFeedTrigger,slack,1.0
8352,form-to-endpoint,webhook,httpRequest,1.0
8353,morning-metrics,scheduleTrigger,googleSheets,1.0
8354,email-archiver,emailReadImap,readWriteFile,1.0
8355,rss-alert,rssFeedTrigger,slack,1.0
8356,form-to-endpoint,webhook,httpRequest,1.0
8357,morning-metrics,scheduleTrigger,googleSheets,1.0
8358,email-archiver,emailReadImap,readWriteFile,1.0
8359,rss-alert,rssFeedTrigger,slack,1.0
8360,form-to-endpoint,webhook,httpRequest,1.0
8361,morning-metrics,scheduleTrigger,googleSheets,1.0
8362,email-archiver,emailReadImap,readWriteFile,1.0
8363,rss-alert,rssFeedTrigger,slack,1.0
8364,form-to-endpoint,webhook,httpRequest,1.0
8365,morning-metrics,scheduleTrigger,googleSheets,1.0
8366,email-archiver,emailReadImap,readWriteFile,1.0
8367,rss-alert,rssFeedTrigger,slack,1.0
8368,form-to-endpoint,webhook,googleSheets,0.5
8369,morning-metrics,scheduleTrigger,googleSheets,1.0
8370,email-archiver,emailReadImap,readWriteFile,1.0
8371,rss-alert,rssFeedTrigger,slack,1.0
8372,form-to-endpoint,webhook,httpRequest,1.0
8373,morning-metrics,scheduleTrigger,googleSheets,1.0
8374,email-archiver,emailReadImap,readWriteFile,1.0
8375,rss-alert,rssFeedTrigger,slack,1.0
8376,form-to-endpoint,webhook,httpRequest,1.0
8377,morning-metrics,scheduleTrigger,googleSheets,1.0
8378,email-archiver,emailReadImap,readWriteFile,1.0
8379,rss-alert,rssFeedTrigger,slack,1.0
8380,form-to-endpoint,webhook,httpRequest,1.0
8381,morning-metrics,scheduleTrigger,googleSheets,1.0
8382,email-archiver,emailReadImap,readWriteFile,1.0
8383,rss-alert,rssFeedTrigger,slack,1.0
8384,form-to-endpoint,webhook,slack,0.5
8385,morning-metrics,rssFeedTrigger,googleSheets,0.5
8386,email-archiver,emailReadImap,readWriteFile,1.0
8387,rss-alert,rssFeedTrigger,slack,1.0
8388,form-to-endpoint,webhook,httpRequest,1.0
8389,morning-metrics,scheduleTrigger,googleSheets,1.0
8390,email-archiver,emailReadImap,readWriteFile,1.0
8391,rss-alert,rssFeedTrigger,slack,1.0
8392,form-to-endpoint,webhook,httpRequest,1.0
8393,morning-metrics,scheduleTrigger,googleSheets,1.0
8394,email-archiver,emailReadImap,readWriteFile,1.0
8395,rss-alert,rssFeedTrigger,slack,1.0
8396,form-to-endpoint,webhook,httpRequest,1.0
8397,morning-metrics,scheduleTrigger,googleSheets,1.0
8398,email-archiver,emailReadImap,readWriteFile,1.0
8399,rss-alert,rssFeedTrigger,slack,1.0
8400,form-to-endpoint,webhook,httpRequest,1.0
8401,morning-metrics,scheduleTrigger,readWriteFile,0.5
8402,email-archiver,emailReadImap,googleSheets,0.5
8403,rss-alert,rssFeedTrigger,slack,1.0
8404,form-to-endpoint,webhook,httpRequest,1.0
8405,morning-metrics,rssFeedTrigger,googleSheets,0.5
8406,email-archiver,emailReadImap,readWriteFile,1.0
8407,rss-alert,rssFeedTrigger,slack,1.0
8408,form-to-endpoint,webhook,httpRequest,1.0
8409,morning-metrics,scheduleTrigger,googleSheets,1.0
8410,email-archiver,emailReadImap,readWriteFile,1.0
8411,rss-alert,rssFeedTrigger,slack,1.0
8412,form-to-endpoint,webhook,httpRequest,1.0
8413,morning-metrics,scheduleTrigger,httpRequest,0.5
8414,email-archiver,emailReadImap,readWriteFile,1.0
8415,rss-alert,rssFeedTrigger,slack,1.0
8416,form-to-endpoint,webhook,httpRequest,1.0
8417,morning-metrics,scheduleTrigger,googleSheets,1.0
8418,email-archiver,webhook,readWriteFile,0.5
8419,rss-alert,rssFeedTrigger,slack,1.0
8420,form-to-endpoint,webhook,httpRequest,1.0
8421,morning-metrics,scheduleTrigger,googleSheets,1.0
8422,email-archiver,emailReadImap,httpRequest,0.5
8423,rss-alert,rssFeedTrigger,slack,1.0
8424,form-to-endpoint,webhook,httpRequest,1.0
8425,morning-metrics,scheduleTrigger,googleSheets,1.0
8426,email-archiver,emailReadImap,readWriteFile,1.0
8427,rss-alert,rssFeedTrigger,slack,1.0
8428,form-to-endpoint,webhook,httpRequest,1.0
8429,morning-metrics,scheduleTrigger,googleSheets,1.0
8430,email-archiver,emailReadImap,readWriteFile,1.0
8431,rss-alert,rssFeedTrigger,slack,1.0
8432,form-to-endpoint,webhook,httpRequest,1.0
8433,morning-metrics,scheduleTrigger,googleSheets,1.0
8434,email-archiver,emailReadImap,readWriteFile,1.0
8435,rss-alert,rssFeedTrigger,slack,1.0
8436,form-to-endpoint,webhook,httpRequest,1.0
8437,morning-metrics,scheduleTrigger,slack,0.5
8438,email-archiver,emailReadImap,readWriteFile,1.0
8439,rss-alert,rssFeedTrigger,slack,1.0
8440,form-to-endpoint,webhook,httpRequest,1.0
8441,morning-metrics,scheduleTrigger,googleSheets,1.0
8442,email-archiver,emailReadImap,readWriteFile,1.0
8443,rss-alert,rssFeedTrigger,slack,1.0
8444,form-to-endpoint,scheduleTrigger,httpRequest,0.5
8445,morning-metrics,scheduleTrigger,googleSheets,1.0
8446,email-archiver,emailReadImap,readWriteFile,1.0
8447,rss-alert,rssFeedTrigger,slack,1.0
8448,form-to-endpoint,webhook,httpRequest,1.0
8449,morning-metrics,scheduleTrigger,googleSheets,1.0
8450,email-archiver,emailReadImap,readWriteFile,1.0
8451,rss-alert,rssFeedTrigger,slack,1.0
8452,form-to-endpoint,webhook,httpRequest,1.0
8453,morning-metrics,scheduleTrigger,googleSheets,1.0
8454,email-archiver,emailReadImap,httpRequest,0.5
8455,rss-alert,rssFeedTrigger,slack,1.0
8456,form-to-endpoint,webhook,httpRequest,1.0
8457,morning-metrics,scheduleTrigger,googleSheets,1.0
8458,email-archiver,emailReadImap,readWriteFile,1.0
8459,rss-alert,rssFeedTrigger,googleSheets,0.5
8460,form-to-endpoint,webhook,httpRequest,1.0
8461,morning-metrics,webhook,googleSheets,0.5
8462,email-archiver,emailReadImap,readWriteFile,1.0
8463,rss-alert,rssFeedTrigger,slack,1.0
8464,form-to-endpoint,webhook,httpRequest,1.0
8465,morning-metrics,scheduleTrigger,googleSheets,1.0
8466,email-archiver,emailReadImap,readWriteFile,1.0
8467,rss-alert,rssFeedTrigger,slack,1.0
8468,form-to-endpoint,webhook,httpRequest,1.0
8469,morning-metrics,scheduleTrigger,googleSheets,1.0
8470,email-archiver,emailReadImap,readWriteFile,1.0
8471,rss-alert,rssFeedTrigger,slack,1.0
8472,form-to-endpoint,webhook,httpRequest,1.0
8473,morning-metrics,scheduleTrigger,googleSheets,1.0
8474,email-archiver,emailReadImap,readWriteFile,1.0
8475,rss-alert,rssFeedTrigger,slack,1.0
8476,form-to-endpoint,webhook,httpRequest,1.0
8477,morning-metrics,scheduleTrigger,googleSheets,1.0
8478,email-archiver,emailReadImap,readWriteFile,1.0
8479,rss-alert,rssFeedTrigger,slack,1.0
8480,form-to-endpoint,webhook,httpRequest,1.0
8481,morning-metrics,scheduleTrigger,readWriteFile,0.5
8482,email-archiver,emailReadImap,googleSheets,0.5
8483,rss-alert,rssFeedTrigger,slack,1.0
8484,form-to-endpoint,webhook,httpRequest,1.0
8485,morning-metrics,scheduleTrigger,googleSheets,1.0
8486,email-archiver,emailReadImap,readWriteFile,1.0
8487,rss-alert,scheduleTrigger,slack,0.5
8488,form-to-endpoint,webhook,httpRequest,1.0
8489,morning-metrics,scheduleTrigger,googleSheets,1.0
8490,email-archiver,emailReadImap,readWriteFile,1.0
8491,rss-alert,rssFeedTrigger,slack,1.0
8492,form-to-endpoint,webhook,httpRequest,1.0
8493,morning-metrics,emailReadImap,googleSheets,0.5
8494,email-archiver,emailReadImap,readWriteFile,1.0
8495,rss-alert,rssFeedTrigger,slack,1.0
8496,form-to-endpoint,webhook,httpRequest,1.0
8497,morning-metrics,scheduleTrigger,googleSheets,1.0
8498,email-archiver,emailReadImap,readWriteFile,1.0
8499,rss-alert,rssFeedTrigger,slack,1.0
8500,form-to-endpoint,webhook,readWriteFile,0.5
8501,morning-metrics,scheduleTrigger,googleSheets,1.0
8502,email-archiver,emailReadImap,httpRequest,0.5
8503,rss-alert,rssFeedTrigger,slack,1.0
8504,form-to-endpoint,webhook,httpRequest,1.0
8505,morning-metrics,scheduleTrigger,googleSheets,1.0
8506,email-archiver,emailReadImap,httpRequest,0.5
8507,rss-alert,rssFeedTrigger,slack,1.0
8508,form-to-endpoint,webhook,httpRequest,1.0
8509,morning-metrics,scheduleTrigger,googleSheets,1.0
8510,email-archiver,emailReadImap,readWriteFile,1.0
8511,rss-alert,rssFeedTrigger,slack,1.0
8512,form-to-endpoint,webhook,httpRequest,1.0
8513,morning-metrics,scheduleTrigger,httpRequest,0.5
8514,email-archiver,emailReadImap,readWriteFile,1.0
8515,rss-alert,rssFeedTrigger,slack,1.0
8516,form-to-endpoint,webhook,readWriteFile,0.5
8517,morning-metrics,emailReadImap,googleSheets,0.5
8518,email-archiver,emailReadImap,readWriteFile,1.0
8519,rss-alert,rssFeedTrigger,slack,1.0
8520,form-to-endpoint,webhook,httpRequest,1.0
8521,morning-metrics,scheduleTrigger,googleSheets,1.0
8522,email-archiver,scheduleTrigger,readWriteFile,0.5
8523,rss-alert,rssFeedTrigger,slack,1.0
8524,form-to-endpoint,emailReadImap,googleSheets,0.0
8525,morning-metrics,scheduleTrigger,googleSheets,1.0
8526,email-archiver,emailReadImap,readWriteFile,1.0
8527,rss-alert,rssFeedTrigger,slack,1.0
8528,form-to-endpoint,webhook,httpRequest,1.0
8529,morning-metrics,scheduleTrigger,googleSheets,1.0
8530,email-archiver,emailReadImap,readWriteFile,1.0
8531,rss-alert,rssFeedTrigger,slack,1.0
8532,form-to-endpoint,webhook,slack,0.5
8533,morning-metrics,scheduleTrigger,googleSheets,1.0
8534,email-archiver,emailReadImap,readWriteFile,1.0
8535,rss-alert,rssFeedTrigger,slack,1.0
8536,form-to-endpoint,webhook,httpRequest,1.0
8537,morning-metrics,scheduleTrigger,googleSheets,1.0
8538,email-archiver,emailReadImap,readWriteFile,1.0
8539,rss-alert,rssFeedTrigger,httpRequest,0.5
8540,form-to-endpoint,webhook,readWriteFile,0.5
8541,morning-metrics,scheduleTrigger,googleSheets,1.0
8542,email-archiver,emailReadImap,readWriteFile,1.0
8543,rss-alert,rssFeedTrigger,slack,1.0
8544,form-to-endpoint,webhook,slack,0.5
8545,morning-metrics,scheduleTrigger,googleSheets,1.0
8546,email-archiver,emailReadImap,readWriteFile,1.0
8547,rss-alert,rssFeedTrigger,slack,1.0
8548,form-to-endpoint,emailReadImap,httpRequest,0.5
8549,morning-metrics,scheduleTrigger,readWriteFile,0.5
8550,email-archiver,emailReadImap,readWriteFile,1.0
8551,rss-alert,rssFeedTrigger,slack,1.0
8552,form-to-endpoint,webhook,httpRequest,1.0
8553,morning-metrics,scheduleTrigger,googleSheets,1.0
8554,email-archiver,emailReadImap,readWriteFile,1.0
8555,rss-alert,rssFeedTrigger,slack,1.0
8556,form-to-endpoint,webhook,httpRequest,1.0
